sample	patient	Cell_type	plate_id	neoplastic	tissue	tsne_cluster	well
SRR3937501	BT_S4	Astocyte	1001000255	Regular	Periphery	10	H1
SRR3937502	BT_S4	Neoplastic	1001000255	Neoplastic	Periphery	11	B4
SRR3937503	BT_S4	OPC	1001000255	Regular	Periphery	9	A10
SRR3937504	BT_S4	OPC	1001000255	Regular	Periphery	9	F3
SRR3937505	BT_S4	OPC	1001000255	Regular	Periphery	9	D4
SRR3937506	BT_S4	OPC	1001000255	Regular	Periphery	9	C11
SRR3937507	BT_S4	Neoplastic	1001000255	Neoplastic	Periphery	11	C2
SRR3937508	BT_S4	OPC	1001000255	Regular	Periphery	9	A12
SRR3937509	BT_S4	Astocyte	1001000255	Regular	Periphery	10	G10
SRR3937510	BT_S4	OPC	1001000255	Regular	Periphery	9	E11
SRR3937511	BT_S4	OPC	1001000255	Regular	Periphery	9	E2
SRR3937512	BT_S4	Astocyte	1001000255	Regular	Periphery	10	B6
SRR3937513	BT_S4	OPC	1001000255	Regular	Periphery	9	D2
SRR3937514	BT_S4	Neoplastic	1001000255	Neoplastic	Periphery	11	G1
SRR3937515	BT_S4	Astocyte	1001000255	Regular	Periphery	10	A1
SRR3937516	BT_S4	OPC	1001000255	Regular	Periphery	9	A6
SRR3937517	BT_S4	Astocyte	1001000255	Regular	Periphery	10	D8
SRR3937518	BT_S4	OPC	1001000255	Regular	Periphery	9	D1
SRR3937519	BT_S4	Astocyte	1001000255	Regular	Periphery	10	F7
SRR3937520	BT_S4	OPC	1001000255	Regular	Periphery	9	F4
SRR3937521	BT_S4	Astocyte	1001000255	Regular	Periphery	10	B8
SRR3937522	BT_S4	OPC	1001000255	Regular	Periphery	9	B12
SRR3937523	BT_S4	OPC	1001000255	Regular	Periphery	9	F5
SRR3937524	BT_S4	OPC	1001000255	Regular	Periphery	9	G3
SRR3937525	BT_S4	Astocyte	1001000255	Regular	Periphery	10	B5
SRR3937526	BT_S4	Astocyte	1001000255	Regular	Periphery	10	H8
SRR3937527	BT_S4	Astocyte	1001000255	Regular	Periphery	10	E5
SRR3937528	BT_S4	Neoplastic	1001000255	Neoplastic	Periphery	11	D5
SRR3937529	BT_S4	Neoplastic	1001000255	Neoplastic	Periphery	11	F10
SRR3937530	BT_S4	Astocyte	1001000255	Regular	Periphery	10	G5
SRR3937531	BT_S4	OPC	1001000255	Regular	Periphery	9	C9
SRR3937532	BT_S4	OPC	1001000255	Regular	Periphery	9	E12
SRR3937533	BT_S4	Neoplastic	1001000255	Neoplastic	Periphery	11	F8
SRR3937534	BT_S4	Astocyte	1001000255	Regular	Periphery	10	C10
SRR3937535	BT_S4	Astocyte	1001000255	Regular	Periphery	10	A2
SRR3937536	BT_S4	Astocyte	1001000255	Regular	Periphery	10	E9
SRR3937537	BT_S4	Astocyte	1001000255	Regular	Periphery	10	E8
SRR3937538	BT_S4	OPC	1001000255	Regular	Periphery	9	D9
SRR3937539	BT_S4	OPC	1001000255	Regular	Periphery	9	G8
SRR3937540	BT_S4	Neoplastic	1001000255	Neoplastic	Periphery	11	G12
SRR3937541	BT_S4	Astocyte	1001000255	Regular	Periphery	10	A4
SRR3937542	BT_S4	OPC	1001000255	Regular	Periphery	9	A7
SRR3937543	BT_S4	Astocyte	1001000255	Regular	Periphery	10	E6
SRR3937544	BT_S4	Neoplastic	1001000255	Neoplastic	Periphery	11	D12
SRR3937545	BT_S4	OPC	1001000255	Regular	Periphery	9	G4
SRR3937546	BT_S4	OPC	1001000255	Regular	Periphery	9	D3
SRR3937547	BT_S4	OPC	1001000255	Regular	Periphery	9	H5
SRR3937548	BT_S4	OPC	1001000255	Regular	Periphery	9	B3
SRR3937549	BT_S6	Vascular	1001000258	Regular	Tumor	12	G2
SRR3937550	BT_S6	Immune cell	1001000258	Regular	Tumor	8	E2
SRR3937551	BT_S6	Vascular	1001000258	Regular	Tumor	12	D2
SRR3937552	BT_S6	Neoplastic	1001000258	Neoplastic	Tumor	4	F11
SRR3937553	BT_S6	Immune cell	1001000258	Regular	Tumor	8	C8
SRR3937554	BT_S6	Neoplastic	1001000258	Neoplastic	Tumor	4	D12
SRR3937555	BT_S6	Neoplastic	1001000258	Neoplastic	Tumor	4	C12
SRR3937556	BT_S6	Neoplastic	1001000258	Neoplastic	Tumor	4	H5
SRR3937557	BT_S6	Neoplastic	1001000258	Neoplastic	Tumor	4	A12
SRR3937558	BT_S6	Neoplastic	1001000258	Neoplastic	Tumor	4	G1
SRR3937559	BT_S6	Neoplastic	1001000258	Neoplastic	Tumor	4	H11
SRR3937560	BT_S6	Neoplastic	1001000258	Neoplastic	Tumor	4	H1
SRR3937561	BT_S6	Neoplastic	1001000258	Neoplastic	Tumor	4	F12
SRR3937562	BT_S6	Immune cell	1001000258	Regular	Tumor	8	E12
SRR3937563	BT_S6	Neoplastic	1001000258	Neoplastic	Tumor	4	B9
SRR3937564	BT_S6	Neoplastic	1001000258	Neoplastic	Tumor	4	G10
SRR3937565	BT_S6	Neoplastic	1001000258	Neoplastic	Tumor	4	F7
SRR3937566	BT_S6	Immune cell	1001000258	Regular	Tumor	8	A7
SRR3937567	BT_S6	Immune cell	1001000258	Regular	Tumor	8	B11
SRR3937568	BT_S6	Neoplastic	1001000258	Neoplastic	Tumor	4	C9
SRR3937569	BT_S6	Immune cell	1001000258	Regular	Tumor	8	E7
SRR3937570	BT_S6	Neoplastic	1001000258	Neoplastic	Tumor	4	G11
SRR3937571	BT_S6	Neoplastic	1001000258	Neoplastic	Tumor	4	G9
SRR3937572	BT_S6	Neoplastic	1001000258	Neoplastic	Tumor	11	F10
SRR3937573	BT_S6	Neoplastic	1001000258	Neoplastic	Tumor	4	H10
SRR3937574	BT_S6	Immune cell	1001000258	Regular	Tumor	8	E11
SRR3937575	BT_S6	Neoplastic	1001000258	Neoplastic	Tumor	4	E8
SRR3937576	BT_S6	Neoplastic	1001000258	Neoplastic	Tumor	4	E4
SRR3937577	BT_S6	Neoplastic	1001000258	Neoplastic	Tumor	4	D7
SRR3937578	BT_S6	Immune cell	1001000258	Regular	Tumor	8	H2
SRR3937579	BT_S6	Neoplastic	1001000258	Neoplastic	Tumor	4	F6
SRR3937580	BT_S6	Oligodendrocyte	1001000259	Regular	Tumor	2	E12
SRR3937581	BT_S6	Immune cell	1001000259	Regular	Tumor	8	F5
SRR3937582	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	G3
SRR3937583	BT_S6	Immune cell	1001000259	Regular	Tumor	8	G4
SRR3937584	BT_S6	Immune cell	1001000259	Regular	Tumor	8	H5
SRR3937585	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	A12
SRR3937586	BT_S6	Immune cell	1001000259	Regular	Tumor	8	B5
SRR3937587	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	F4
SRR3937588	BT_S6	Immune cell	1001000259	Regular	Tumor	8	D6
SRR3937589	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	G6
SRR3937590	BT_S6	Immune cell	1001000259	Regular	Tumor	8	E4
SRR3937591	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	B7
SRR3937592	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	F2
SRR3937593	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	C9
SRR3937594	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	A4
SRR3937595	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	C4
SRR3937596	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	D12
SRR3937597	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	A10
SRR3937598	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	G9
SRR3937599	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	G10
SRR3937600	BT_S6	Vascular	1001000259	Regular	Tumor	3	F9
SRR3937601	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	C2
SRR3937602	BT_S6	Oligodendrocyte	1001000259	Regular	Tumor	2	B8
SRR3937603	BT_S6	Immune cell	1001000259	Regular	Tumor	8	B2
SRR3937604	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	H2
SRR3937605	BT_S6	Immune cell	1001000259	Regular	Tumor	8	E11
SRR3937606	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	B10
SRR3937607	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	F3
SRR3937608	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	E2
SRR3937609	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	D7
SRR3937610	BT_S6	Immune cell	1001000259	Regular	Tumor	8	H6
SRR3937611	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	C10
SRR3937612	BT_S6	Immune cell	1001000259	Regular	Tumor	8	C6
SRR3937613	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	B6
SRR3937614	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	F11
SRR3937615	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	A6
SRR3937616	BT_S6	Immune cell	1001000259	Regular	Tumor	8	D11
SRR3937617	BT_S6	Immune cell	1001000259	Regular	Tumor	8	F8
SRR3937618	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	C1
SRR3937619	BT_S6	Immune cell	1001000259	Regular	Tumor	8	F10
SRR3937620	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	E7
SRR3937621	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	D2
SRR3937622	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	H1
SRR3937623	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	G12
SRR3937624	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	G11
SRR3937625	BT_S6	Immune cell	1001000259	Regular	Tumor	8	G7
SRR3937626	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	D5
SRR3937627	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	E8
SRR3937628	BT_S6	Immune cell	1001000259	Regular	Tumor	8	E10
SRR3937629	BT_S6	Immune cell	1001000259	Regular	Tumor	8	D4
SRR3937630	BT_S6	Immune cell	1001000259	Regular	Tumor	8	C7
SRR3937631	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	H4
SRR3937632	BT_S6	Neoplastic	1001000259	Neoplastic	Tumor	4	G1
SRR3937633	BT_S6	Immune cell	1001000259	Regular	Tumor	8	H3
SRR3937634	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	G9
SRR3937635	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	B2
SRR3937636	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	F2
SRR3937637	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	A5
SRR3937638	BT_S6	Immune cell	1001000260	Regular	Tumor	8	E7
SRR3937639	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	D5
SRR3937640	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	A10
SRR3937641	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	H9
SRR3937642	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	B4
SRR3937643	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	E2
SRR3937644	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	E9
SRR3937645	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	A7
SRR3937646	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	C11
SRR3937647	BT_S6	Vascular	1001000260	Regular	Tumor	12	D10
SRR3937648	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	A1
SRR3937649	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	E6
SRR3937650	BT_S6	Immune cell	1001000260	Regular	Tumor	8	C2
SRR3937651	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	B6
SRR3937652	BT_S6	Immune cell	1001000260	Regular	Tumor	8	C9
SRR3937653	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	G5
SRR3937654	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	E4
SRR3937655	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	B12
SRR3937656	BT_S6	Immune cell	1001000260	Regular	Tumor	8	F5
SRR3937657	BT_S6	Immune cell	1001000260	Regular	Tumor	8	B8
SRR3937658	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	D12
SRR3937659	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	B10
SRR3937660	BT_S6	Immune cell	1001000260	Regular	Tumor	8	E8
SRR3937661	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	G7
SRR3937662	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	B1
SRR3937663	BT_S6	Immune cell	1001000260	Regular	Tumor	8	H8
SRR3937664	BT_S6	Immune cell	1001000260	Regular	Tumor	8	F10
SRR3937665	BT_S6	Immune cell	1001000260	Regular	Tumor	8	A6
SRR3937666	BT_S6	Immune cell	1001000260	Regular	Tumor	8	E11
SRR3937667	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	F7
SRR3937668	BT_S6	Immune cell	1001000260	Regular	Tumor	8	C7
SRR3937669	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	D6
SRR3937670	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	B5
SRR3937671	BT_S6	Immune cell	1001000260	Regular	Tumor	8	A8
SRR3937672	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	H11
SRR3937673	BT_S6	Immune cell	1001000260	Regular	Tumor	8	C4
SRR3937674	BT_S6	Immune cell	1001000260	Regular	Tumor	8	F3
SRR3937675	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	D4
SRR3937676	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	G3
SRR3937677	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	A2
SRR3937678	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	C6
SRR3937679	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	F1
SRR3937680	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	B11
SRR3937681	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	B9
SRR3937682	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	C12
SRR3937683	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	G4
SRR3937684	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	F11
SRR3937685	BT_S6	Immune cell	1001000260	Regular	Tumor	8	D2
SRR3937686	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	E12
SRR3937687	BT_S6	Immune cell	1001000260	Regular	Tumor	8	F8
SRR3937688	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	E1
SRR3937689	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	A9
SRR3937690	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	A4
SRR3937691	BT_S6	Immune cell	1001000260	Regular	Tumor	8	C1
SRR3937692	BT_S6	Immune cell	1001000260	Regular	Tumor	8	D7
SRR3937693	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	C10
SRR3937694	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	F12
SRR3937695	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	E10
SRR3937696	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	C8
SRR3937697	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	E5
SRR3937698	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	E3
SRR3937699	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	B3
SRR3937700	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	D9
SRR3937701	BT_S6	Immune cell	1001000260	Regular	Tumor	8	A12
SRR3937702	BT_S6	Vascular	1001000260	Regular	Tumor	12	H5
SRR3937703	BT_S6	Neoplastic	1001000260	Neoplastic	Tumor	4	G10
SRR3937704	BT_S6	Vascular	1001000262	Regular	Periphery	6	G12
SRR3937705	BT_S6	Immune cell	1001000264	Regular	Periphery	7	B4
SRR3937706	BT_S6	Immune cell	1001000264	Regular	Periphery	7	F11
SRR3937707	BT_S6	Immune cell	1001000264	Regular	Periphery	7	D8
SRR3937708	BT_S6	Immune cell	1001000264	Regular	Periphery	8	C7
SRR3937709	BT_S6	Immune cell	1001000264	Regular	Periphery	7	A12
SRR3937710	BT_S6	Immune cell	1001000264	Regular	Periphery	7	C10
SRR3937711	BT_S6	Immune cell	1001000264	Regular	Periphery	7	G7
SRR3937712	BT_S6	Immune cell	1001000264	Regular	Periphery	8	C1
SRR3937713	BT_S6	Immune cell	1001000264	Regular	Periphery	8	E7
SRR3937714	BT_S6	Immune cell	1001000264	Regular	Periphery	7	F7
SRR3937715	BT_S6	Immune cell	1001000264	Regular	Periphery	8	E11
SRR3937716	BT_S6	Immune cell	1001000264	Regular	Periphery	7	H1
SRR3937717	BT_S6	Immune cell	1001000264	Regular	Periphery	7	F9
SRR3937718	BT_S6	Immune cell	1001000264	Regular	Periphery	7	A6
SRR3937719	BT_S6	Immune cell	1001000264	Regular	Periphery	8	D6
SRR3937720	BT_S6	Immune cell	1001000264	Regular	Periphery	8	H10
SRR3937721	BT_S6	Immune cell	1001000264	Regular	Periphery	7	G5
SRR3937722	BT_S6	Immune cell	1001000264	Regular	Periphery	8	D12
SRR3937723	BT_S6	Immune cell	1001000264	Regular	Periphery	7	F10
SRR3937724	BT_S6	Immune cell	1001000264	Regular	Periphery	8	G10
SRR3937725	BT_S6	Immune cell	1001000264	Regular	Periphery	7	G9
SRR3937726	BT_S6	Immune cell	1001000264	Regular	Periphery	7	A8
SRR3937727	BT_S6	Immune cell	1001000264	Regular	Periphery	7	B9
SRR3937728	BT_S6	Immune cell	1001000264	Regular	Periphery	7	D4
SRR3937729	BT_S6	Immune cell	1001000264	Regular	Periphery	8	B1
SRR3937730	BT_S6	Immune cell	1001000264	Regular	Periphery	7	B5
SRR3937731	BT_S6	Immune cell	1001000264	Regular	Periphery	7	B11
SRR3937732	BT_S6	Immune cell	1001000264	Regular	Periphery	7	C12
SRR3937733	BT_S6	Immune cell	1001000264	Regular	Periphery	7	D11
SRR3937734	BT_S6	Immune cell	1001000264	Regular	Periphery	7	E8
SRR3937735	BT_S6	Immune cell	1001000264	Regular	Periphery	8	E1
SRR3937736	BT_S6	Immune cell	1001000264	Regular	Periphery	7	C5
SRR3937737	BT_S6	Immune cell	1001000264	Regular	Periphery	7	C8
SRR3937738	BT_S6	Immune cell	1001000264	Regular	Periphery	7	D7
SRR3937739	BT_S6	Immune cell	1001000264	Regular	Periphery	7	A4
SRR3937740	BT_S6	Immune cell	1001000264	Regular	Periphery	7	A5
SRR3937741	BT_S6	Immune cell	1001000264	Regular	Periphery	7	C9
SRR3937742	BT_S6	Immune cell	1001000264	Regular	Periphery	7	H9
SRR3937743	BT_S6	Immune cell	1001000264	Regular	Periphery	8	G12
SRR3937744	BT_S6	Immune cell	1001000264	Regular	Periphery	7	A11
SRR3937745	BT_S6	Immune cell	1001000264	Regular	Periphery	7	A7
SRR3937746	BT_S6	Immune cell	1001000264	Regular	Periphery	7	E12
SRR3937747	BT_S6	Immune cell	1001000264	Regular	Periphery	7	F12
SRR3937748	BT_S6	Immune cell	1001000264	Regular	Periphery	7	G8
SRR3937749	BT_S6	Immune cell	1001000264	Regular	Periphery	7	D3
SRR3937750	BT_S6	Immune cell	1001000264	Regular	Periphery	7	A1
SRR3937751	BT_S6	Immune cell	1001000264	Regular	Periphery	7	B8
SRR3937752	BT_S6	Immune cell	1001000264	Regular	Periphery	7	B12
SRR3937753	BT_S6	Immune cell	1001000264	Regular	Periphery	7	A10
SRR3937754	BT_S6	Immune cell	1001000264	Regular	Periphery	8	D10
SRR3937755	BT_S6	Immune cell	1001000264	Regular	Periphery	8	H7
SRR3937756	BT_S6	Immune cell	1001000264	Regular	Periphery	7	E9
SRR3937757	BT_S6	Immune cell	1001000264	Regular	Periphery	8	C6
SRR3937758	BT_S6	Immune cell	1001000264	Regular	Periphery	7	F1
SRR3937759	BT_S6	Immune cell	1001000264	Regular	Periphery	7	D1
SRR3937760	BT_S6	Immune cell	1001000264	Regular	Periphery	8	G11
SRR3937761	BT_S6	Immune cell	1001000264	Regular	Periphery	7	B6
SRR3937762	BT_S6	Immune cell	1001000265	Regular	Periphery	7	D7
SRR3937763	BT_S6	Immune cell	1001000265	Regular	Periphery	8	E4
SRR3937764	BT_S6	Immune cell	1001000265	Regular	Periphery	7	F1
SRR3937765	BT_S6	Immune cell	1001000265	Regular	Periphery	7	C1
SRR3937766	BT_S6	Immune cell	1001000265	Regular	Periphery	8	H7
SRR3937767	BT_S6	Immune cell	1001000265	Regular	Periphery	7	B6
SRR3937768	BT_S6	Immune cell	1001000265	Regular	Periphery	7	B11
SRR3937769	BT_S6	Immune cell	1001000265	Regular	Periphery	7	B8
SRR3937770	BT_S6	Immune cell	1001000265	Regular	Periphery	8	E9
SRR3937771	BT_S6	Immune cell	1001000265	Regular	Periphery	8	G11
SRR3937772	BT_S6	Immune cell	1001000265	Regular	Periphery	7	E2
SRR3937773	BT_S6	Immune cell	1001000265	Regular	Periphery	8	C3
SRR3937774	BT_S6	Immune cell	1001000265	Regular	Periphery	7	A5
SRR3937775	BT_S6	Immune cell	1001000265	Regular	Periphery	7	G8
SRR3937776	BT_S6	Immune cell	1001000265	Regular	Periphery	7	E12
SRR3937777	BT_S6	Immune cell	1001000265	Regular	Periphery	7	B12
SRR3937778	BT_S6	Immune cell	1001000265	Regular	Periphery	7	E8
SRR3937779	BT_S6	Immune cell	1001000265	Regular	Periphery	7	D3
SRR3937780	BT_S6	Immune cell	1001000265	Regular	Periphery	8	E10
SRR3937781	BT_S6	Immune cell	1001000265	Regular	Periphery	7	D12
SRR3937782	BT_S6	Immune cell	1001000265	Regular	Periphery	7	A8
SRR3937783	BT_S6	Immune cell	1001000265	Regular	Periphery	7	B3
SRR3937784	BT_S6	Immune cell	1001000265	Regular	Periphery	7	E6
SRR3937785	BT_S6	Immune cell	1001000265	Regular	Periphery	7	G12
SRR3937786	BT_S6	Immune cell	1001000265	Regular	Periphery	7	B10
SRR3937787	BT_S6	Immune cell	1001000265	Regular	Periphery	7	F12
SRR3937788	BT_S6	Immune cell	1001000265	Regular	Periphery	7	D8
SRR3937789	BT_S6	Immune cell	1001000265	Regular	Periphery	7	E3
SRR3937790	BT_S6	Immune cell	1001000265	Regular	Periphery	7	B5
SRR3937791	BT_S6	Immune cell	1001000265	Regular	Periphery	8	F8
SRR3937792	BT_S6	Immune cell	1001000265	Regular	Periphery	7	C9
SRR3937793	BT_S6	Immune cell	1001000265	Regular	Periphery	7	G9
SRR3937794	BT_S6	Immune cell	1001000265	Regular	Periphery	7	C4
SRR3937795	BT_S6	Immune cell	1001000265	Regular	Periphery	8	C6
SRR3937796	BT_S6	Immune cell	1001000265	Regular	Periphery	8	F6
SRR3937797	BT_S6	Immune cell	1001000265	Regular	Periphery	7	G10
SRR3937798	BT_S6	Immune cell	1001000265	Regular	Periphery	7	B2
SRR3937799	BT_S6	Immune cell	1001000265	Regular	Periphery	8	A6
SRR3937800	BT_S6	Immune cell	1001000265	Regular	Periphery	8	C5
SRR3937801	BT_S6	Immune cell	1001000265	Regular	Periphery	7	B4
SRR3937802	BT_S6	Immune cell	1001000265	Regular	Periphery	8	G4
SRR3937803	BT_S6	Immune cell	1001000265	Regular	Periphery	7	B9
SRR3937804	BT_S6	Immune cell	1001000265	Regular	Periphery	8	D4
SRR3937805	BT_S6	Immune cell	1001000265	Regular	Periphery	7	F4
SRR3937806	BT_S6	Immune cell	1001000265	Regular	Periphery	7	A4
SRR3937807	BT_S6	Immune cell	1001000265	Regular	Periphery	7	E7
SRR3937808	BT_S6	Immune cell	1001000265	Regular	Periphery	7	D2
SRR3937809	BT_S6	Immune cell	1001000265	Regular	Periphery	7	C11
SRR3937810	BT_S6	Immune cell	1001000265	Regular	Periphery	7	A2
SRR3937811	BT_S6	Immune cell	1001000265	Regular	Periphery	8	A10
SRR3937812	BT_S6	Immune cell	1001000265	Regular	Periphery	7	D11
SRR3937813	BT_S6	Immune cell	1001000265	Regular	Periphery	8	C2
SRR3937814	BT_S6	Immune cell	1001000265	Regular	Periphery	7	C7
SRR3937815	BT_S6	Immune cell	1001000265	Regular	Periphery	7	D9
SRR3937816	BT_S6	Immune cell	1001000265	Regular	Periphery	7	D10
SRR3937817	BT_S6	Immune cell	1001000265	Regular	Periphery	7	F2
SRR3937818	BT_S6	Immune cell	1001000266	Regular	Tumor	8	C4
SRR3937819	BT_S6	Immune cell	1001000266	Regular	Tumor	8	B5
SRR3937820	BT_S6	Immune cell	1001000266	Regular	Tumor	8	D7
SRR3937821	BT_S6	Vascular	1001000266	Regular	Tumor	6	A3
SRR3937822	BT_S6	Immune cell	1001000266	Regular	Tumor	8	A7
SRR3937823	BT_S6	Immune cell	1001000266	Regular	Tumor	8	E3
SRR3937824	BT_S6	Immune cell	1001000266	Regular	Tumor	8	D5
SRR3937825	BT_S6	Immune cell	1001000266	Regular	Tumor	8	A5
SRR3937826	BT_S6	Immune cell	1001000266	Regular	Tumor	8	B6
SRR3937827	BT_S6	Immune cell	1001000266	Regular	Tumor	8	E7
SRR3937828	BT_S6	Immune cell	1001000266	Regular	Tumor	8	G4
SRR3937829	BT_S6	Immune cell	1001000266	Regular	Tumor	8	C5
SRR3937830	BT_S6	Immune cell	1001000266	Regular	Tumor	8	A6
SRR3937831	BT_S6	Immune cell	1001000266	Regular	Tumor	8	A4
SRR3937832	BT_S6	Immune cell	1001000266	Regular	Tumor	8	E4
SRR3937833	BT_S6	Immune cell	1001000266	Regular	Tumor	8	B4
SRR3937834	BT_S6	Immune cell	1001000267	Regular	Periphery	7	H6
SRR3937835	BT_S6	OPC	1001000267	Regular	Periphery	9	E10
SRR3937836	BT_S6	Neoplastic	1001000267	Neoplastic	Periphery	11	B8
SRR3937837	BT_S6	Immune cell	1001000267	Regular	Periphery	7	G12
SRR3937838	BT_S6	Astocyte	1001000267	Regular	Periphery	10	F5
SRR3937839	BT_S6	Oligodendrocyte	1001000267	Regular	Periphery	2	H8
SRR3937840	BT_S6	Immune cell	1001000267	Regular	Periphery	7	C5
SRR3937841	BT_S6	OPC	1001000267	Regular	Periphery	9	F12
SRR3937842	BT_S6	OPC	1001000267	Regular	Periphery	9	C12
SRR3937843	BT_S6	OPC	1001000267	Regular	Periphery	9	B3
SRR3937844	BT_S6	Immune cell	1001000267	Regular	Periphery	7	B11
SRR3937845	BT_S6	OPC	1001000267	Regular	Periphery	9	G1
SRR3937846	BT_S6	OPC	1001000267	Regular	Periphery	9	D5
SRR3937847	BT_S6	Immune cell	1001000267	Regular	Periphery	7	A7
SRR3937848	BT_S6	Astocyte	1001000267	Regular	Periphery	10	C7
SRR3937849	BT_S6	OPC	1001000267	Regular	Periphery	9	E4
SRR3937850	BT_S6	OPC	1001000267	Regular	Periphery	9	A11
SRR3937851	BT_S6	OPC	1001000267	Regular	Periphery	9	F10
SRR3937852	BT_S6	Astocyte	1001000267	Regular	Periphery	10	H11
SRR3937853	BT_S6	OPC	1001000267	Regular	Periphery	9	E12
SRR3937854	BT_S6	Astocyte	1001000267	Regular	Periphery	10	E8
SRR3937855	BT_S6	Immune cell	1001000267	Regular	Periphery	7	H9
SRR3937856	BT_S6	Oligodendrocyte	1001000267	Regular	Periphery	2	H4
SRR3937857	BT_S6	Oligodendrocyte	1001000267	Regular	Periphery	2	G11
